number,ortho,mean
104,ailch,-0.234373215
2084,gavoya,-0.234286595
2412,ibrag,-0.234224139
389,ateda,-0.233944663
1696,erout,-0.233846649
2730,junjoy,-0.23343331
5810,vuncorn,-0.232780876
3976,otherzepp,-0.232471788
3644,odposy,-0.232396981
3620,odafty,-0.232267808
2566,itforth,-0.231793454
861,cenk,-0.230996171
5601,utas,-0.230240403
926,cheavo,-0.230176541
1466,ederor,-0.230171291
4658,sanfecher,-0.230145868
2901,leaflerg,-0.230136574
2833,kuposher,-0.2296189
546,babiat,-0.228398037
4872,smams,-0.22805497
783,burorpill,-0.227469397
2611,jagoo,-0.227215175
4701,seferts,-0.227176783
2994,loistroud,-0.226724267
5633,vanthrut,-0.226332802
5765,voodelmia,-0.226194613
4356,proomph,-0.225275402
1817,fallm,-0.224834352
422,atuum,-0.224813279
1102,coyotong,-0.224694369
1568,enfads,-0.224587862
2380,huffig,-0.224537492
878,chacolfed,-0.224335195
1305,doogig,-0.223807218
6080,zodersaw,-0.223593389
1173,daftador,-0.223514018
4102,parcharg,-0.223218099
4167,perearer,-0.222720584
3930,osad,-0.222625615
3850,ordna,-0.222212152
3134,maphthian,-0.221757885
2803,klift,-0.221570373
87,agarl,-0.221473046
2589,jabduff,-0.221190046
5540,urbarm,-0.220816728
3070,luggyderth,-0.22065082
661,blooterwor,-0.220503684
2075,gatodoubt,-0.220500258
4401,pushif,-0.220334061
357,ascoo,-0.220094672
1736,estir,-0.219809901
3954,ossalloy,-0.219338948
1880,fiapher,-0.219126333
3494,nopra,-0.218988118
707,boomachit,-0.218749245
4830,shutaloo,-0.217919676
172,ampashmer,-0.217646615
1958,fopapaws,-0.216869904
5390,turnassof,-0.216103622
2755,kaurypark,-0.216006514
371,asicouch,-0.215709484
4252,pionth,-0.215681476
4400,pushercoif,-0.215664642
3601,ocashmer,-0.215641265
2934,liaruck,-0.215634089
5984,yarneroid,-0.21555831
4625,ruraver,-0.215296166
2671,joctro,-0.215048628
3897,orphab,-0.213218661
1845,favo,-0.212119653
4711,servido,-0.211911562
4418,pyteat,-0.210554462
1732,essacea,-0.209750177
1318,doundow,-0.20971454
10,abuz,-0.209437218
5238,thuddazoo,-0.209010801
4173,perkong,-0.208154276
4839,sirdarn,-0.208134635
59,adobud,-0.207487525
3002,lonrish,-0.207385811
194,aniggy,-0.207383512
1985,frelm,-0.205875959
858,cemerg,-0.205575494
1962,forfavoid,-0.204311246
39,acuperf,-0.204171274
3370,naraus,-0.203680711
300,arkoff,-0.201807867
178,anchacat,-0.201755306
528,ayonnual,-0.200475162
3607,ocem,-0.198891822
1074,corgibia,-0.198521574
4758,sheddysium,-0.197819323
2157,goag,-0.195901901
4854,skircon,-0.195146497
5272,thyraser,-0.195080759
1607,eptong,-0.195069891
1528,ellerblong,-0.194946066
3214,minois,-0.194714589
4661,sanvoil,-0.194173644
572,barcashea,-0.193494172
450,auphisthes,-0.191348833
1988,frouncia,-0.190816544
1,abberb,-0.189477637
1861,feosotown,-0.189420253
3953,ospurch,-0.188632389
2027,fusbia,-0.188544796
4509,retuaty,-0.188314249
5282,tialloy,-0.187930301
5500,unnanian,-0.187427564
1309,doomingut,-0.187078334
5040,superfe,-0.186304462
4556,roilither,-0.186108854
1744,eteor,-0.185293675
3994,otun,-0.183955356
6093,zoomilch,-0.182793081
137,almag,-0.182191408
3774,onofot,-0.181843023
3713,okarm,-0.181273439
3989,otsea,-0.18116041
1247,derto,-0.180008734
2426,icknuous,-0.178657826
4730,shammeda,-0.178330454
2807,knavo,-0.17799767
5029,suffriar,-0.177867602
4733,shansh,-0.177598204
6055,zebbath,-0.177567847
2168,gollowd,-0.176586975
750,boyanether,-0.176289847
4578,rornea,-0.176183469
5751,voilio,-0.176102483
4657,samph,-0.175320407
6086,zomigo,-0.175151751
4622,rupem,-0.174982307
2660,jexiom,-0.174540743
3544,nurbint,-0.173808483
5022,suctia,-0.173682738
3197,miatheft,-0.173441071
270,ardecoyer,-0.173381567
4497,reiv,-0.172946711
3757,ompia,-0.172890446
3386,nauteach,-0.172803687
1769,euviewer,-0.172667554
5313,toidswash,-0.17204242
2605,jacork,-0.172009319
1939,foiberfowl,-0.171523786
3160,meanac,-0.171355982
90,agesior,-0.171292774
4105,pardos,-0.17088808
3250,moilyfirth,-0.17074712
2583,ivotect,-0.17051038
2143,globrong,-0.17003636
3404,nelcha,-0.169793249
1593,ephenoc,-0.169787062
5785,vortig,-0.169329477
5883,werad,-0.168668955
4847,sizom,-0.16830358
5967,wyday,-0.168115276
4228,phyra,-0.167258251
4971,sphis,-0.16723413
3975,othersib,-0.167143997
822,carguo,-0.167024152
475,auxort,-0.166980055
5102,tenteor,-0.166741794
3343,mutipi,-0.166371374
1438,ebouch,-0.166230643
5545,urbutner,-0.165583763
2595,jabirch,-0.165463185
222,aorts,-0.165218882
2511,iodi,-0.164678272
278,areadort,-0.164262293
2665,jiverger,-0.163342485
3973,othernar,-0.163270829
1983,fraudil,-0.162959882
5297,titpoo,-0.162087617
5529,uptuapia,-0.161262357
5755,volfed,-0.160847162
2169,golrother,-0.160688487
5226,throtuch,-0.160267008
3800,oppygen,-0.159692319
2877,larsior,-0.159686797
5387,turgitway,-0.158605804
408,athroos,-0.15820392
1772,everjayl,-0.158144515
363,asheretha,-0.156812728
4008,oundows,-0.156687698
2395,huskicher,-0.156358178
6096,zoomloty,-0.155860678
2227,growb,-0.155679236
2231,grytooth,-0.15451773
5314,toirk,-0.153980251
5672,vegim,-0.153775285
721,bosior,-0.153403608
5312,toidan,-0.152492263
1288,doilic,-0.152093423
5656,vatiom,-0.151963604
5546,urbysong,-0.150758797
4434,quol,-0.150637722
1829,farmp,-0.148869206
877,ceviara,-0.14857003
2569,ithernoid,-0.147934163
1457,ecrebay,-0.147860395
5579,uscarboil,-0.147714023
4560,roldoker,-0.147140153
1338,drav,-0.146849192
5150,themseap,-0.146755652
1577,ennod,-0.14592293
1649,erformema,-0.145417221
3055,loyanforth,-0.145415742
525,ayonner,-0.145233291
942,cherviar,-0.144584393
3223,misar,-0.143090407
2007,fulc,-0.142178317
4654,salstoil,-0.142024126
6037,yuccuous,-0.141975159
1011,chyway,-0.141504755
5112,terioter,-0.141429675
2936,libou,-0.141267124
3231,mizoa,-0.140994791
196,ankfoil,-0.140857437
1287,dogersa,-0.140748119
3868,orgasaunch,-0.140371393
1731,espusham,-0.140338726
1405,eageroit,-0.140033515
325,arslout,-0.14000649
5575,urquois,-0.139821718
3004,lonti,-0.139717699
5015,stymias,-0.139662723
3041,louti,-0.138663629
2874,laridi,-0.138267986
4938,sornadip,-0.138160934
785,burspud,-0.138141031
4246,pinkiwi,-0.137313299
1016,cibo,-0.136921593
4895,snuberg,-0.136164974
2552,isma,-0.136075727
4277,plysia,-0.13595148
5912,wiperk,-0.135253304
5786,vortroun,-0.134697045
536,aytec,-0.134136784
19,achaff,-0.133865663
1785,evreroy,-0.133406216
5364,trois,-0.132891719
284,argeluer,-0.132698563
570,bappor,-0.132661231
6041,zactul,-0.132254783
1188,danvun,-0.131795423
2192,gooserger,-0.131458612
3234,mobab,-0.131373504
2461,igold,-0.130545883
1682,ermahawk,-0.130268057
2865,lalelly,-0.130239983
4582,roshercarm,-0.12981381
3769,onegoul,-0.129247619
1029,cisals,-0.129129822
4599,royaln,-0.128940982
2957,llaby,-0.128859109
684,boistab,-0.128516331
3666,ogner,-0.127216445
3046,lovadher,-0.126864891
5610,utos,-0.126347927
2176,gono,-0.125487423
5342,toundow,-0.125009272
373,askirg,-0.124429204
6019,yodituous,-0.124079185
4174,perldo,-0.123916849
4475,ratuum,-0.123426166
4203,phasania,-0.123181391
2675,jointerjar,-0.122052075
1346,drethern,-0.121973671
275,ardroo,-0.121511486
1256,diansar,-0.120594648
4471,ratma,-0.119996899
1392,dwithen,-0.119820327
712,borbarouch,-0.119124866
5585,usherang,-0.118189903
2821,knowsa,-0.118176622
5278,tiacoil,-0.117680394
4490,reansull,-0.117330234
3549,nurspush,-0.117322662
6027,yollowth,-0.117305009
2465,ilgy,-0.116465837
4858,slauread,-0.115886783
4192,phaenorth,-0.115819904
3310,mousaroun,-0.11550868
3655,ofleam,-0.11506101
3998,oufork,-0.114509248
1679,erleach,-0.114175952
1710,ertermo,-0.113803522
1551,emimo,-0.113527355
4080,ozoa,-0.112686152
1472,edoffed,-0.112052033
3583,obrether,-0.111416646
2799,kiverset,-0.110880479
1396,dypay,-0.109323998
3616,octia,-0.107760134
2863,laki,-0.107393625
1940,foiberloin,-0.106510729
5614,utuous,-0.105908216
5888,wersia,-0.105655466
1638,erdam,-0.104682113
3913,orsymium,-0.104408129
4141,pecuat,-0.104379031
5204,thisgus,-0.102103921
585,bathre,-0.102038103
4204,phasibia,-0.101189794
370,ashmiroth,-0.100692026
4517,reyernoon,-0.100678548
4260,plavilloy,-0.099800801
6059,zereath,-0.099608475
1226,decorgit,-0.099012338
3505,norsasso,-0.098285519
1130,cudolith,-0.097789369
896,chanth,-0.097617213
4632,russpoo,-0.097090297
2581,ivort,-0.096137932
5591,usong,-0.095293106
3877,oriat,-0.094703836
1004,chuto,-0.094577554
557,baki,-0.094224248
3663,ogecko,-0.093029121
1216,daybirkk,-0.09282883
2271,gybosh,-0.091704929
5159,theoroi,-0.090744917
5569,urkil,-0.089934158
2441,idosess,-0.089527514
3820,orbego,-0.089420933
2902,leaflu,-0.089352373
2035,gadher,-0.089306285
2892,lawal,-0.08915737
5258,thwacksheath,-0.088645082
2881,lartmouf,-0.088467882
2939,likoread,-0.087738798
1157,cuuds,-0.087392963
181,aneareath,-0.087251581
4941,sosk,-0.086961857
305,armoph,-0.086913591
292,argonco,-0.086372076
4656,samnea,-0.085830772
4335,powdio,-0.084923431
2241,guldo,-0.084678358
4100,parboir,-0.08459497
999,churlua,-0.083599918
5157,theonyth,-0.083322984
5625,vallyannoy,-0.082663545
45,addter,-0.082587163
1169,dacia,-0.08198449
3238,modep,-0.081902956
3429,netsi,-0.081614205
5782,vorsariat,-0.081184644
4603,rubrib,-0.080647988
1133,cuo,-0.080217448
1818,faluisher,-0.07984039
5923,wolltium,-0.078686274
2841,kypar,-0.078142957
381,asmod,-0.077798285
3827,orbizar,-0.077448852
6085,zomarch,-0.076872888
541,azook,-0.076571893
2987,logreft,-0.076539731
3867,orgap,-0.076514183
774,buffylunn,-0.076353634
731,bousil,-0.076265535
5865,wavoda,-0.075384512
3734,olmia,-0.075314959
1174,daftert,-0.075083202
2810,knickpa,-0.074190948
4752,sheclamia,-0.073529416
2387,hurlashew,-0.073215359
170,amogis,-0.072940486
455,austay,-0.072647127
3759,omptual,-0.071668692
3042,loutillard,-0.071347795
2904,learoth,-0.07123129
1241,dergersaw,-0.069539617
2379,huddetium,-0.068909985
2853,lacmets,-0.068691771
1244,dernisar,-0.068662877
4303,popicia,-0.068410525
355,arubby,-0.068204225
245,araud,-0.067997778
3284,morgab,-0.066796333
1328,doyenes,-0.066538233
1317,doundium,-0.065479204
623,bianinny,-0.063787416
1210,daubi,-0.063761676
4150,pentervo,-0.063278364
4571,roomph,-0.062963222
394,atetherno,-0.062086295
193,anifobber,-0.061441803
3871,orgidia,-0.060911489
5187,thingcluor,-0.060640435
1581,enot,-0.059201913
1974,founcipia,-0.05882323
5962,wountill,-0.058795501
3611,ockshaw,-0.057096435
5959,wouncert,-0.057091629
4548,rogmesh,-0.056218457
1022,cino,-0.055170765
8,abrio,-0.054524356
4777,sheviln,-0.054297628
2678,joistays,-0.054105768
1271,divun,-0.053478805
4836,sineteor,-0.053450566
4521,rianto,-0.053413991
873,cesso,-0.053213466
2998,loiterpum,-0.053063557
2520,iquirish,-0.051545228
4767,sheremph,-0.051449676
2304,harlotorp,-0.051399878
2382,hulea,-0.050205267
4033,outestay,-0.05006141
4307,porpha,-0.049939866
4199,phareteach,-0.049881185
1048,codgurmoil,-0.049483323
6040,yunkshaw,-0.048464337
1668,erincid,-0.04822175
791,busuer,-0.04669045
3952,osphmery,-0.046183999
1741,esuroy,-0.046061056
1030,cito,-0.045705705
5608,utoma,-0.0455029
1001,churnigma,-0.044342234
5728,viperpo,-0.043944562
2457,igget,-0.043833551
5723,vinoin,-0.04362945
4129,payloph,-0.043402961
16,acedd,-0.043130693
5812,vunglia,-0.04266758
303,arloyer,-0.040159487
5189,thintosh,-0.039835628
894,chaneur,-0.039731398
2072,gatench,-0.03910097
1793,exwaft,-0.038261329
225,apajay,-0.037616365
3955,osschip,-0.03727246
3467,noddrium,-0.037246651
887,chamacop,-0.037016966
3350,nacia,-0.035671764
4407,puvia,-0.034730258
460,auterd,-0.034160021
4214,phesthed,-0.032449426
2185,googaws,-0.03239919
4405,putrubar,-0.032148251
3066,luennia,-0.031926432
3034,lounjoy,-0.031536705
240,apturoin,-0.030107963
788,burthemner,-0.029898471
3263,moningut,-0.029045431
3841,ordaff,-0.028940335
5439,uddisher,-0.028554085
3939,osess,-0.027753467
1814,fadmia,-0.02760047
5346,toweronsh,-0.026895823
586,batuum,-0.025942978
4019,ountooth,-0.025620318
264,archarl,-0.024055758
4107,paremorb,-0.023311325
3541,nurbargo,-0.022944362
4002,ounday,-0.022403319
2553,isroil,-0.02186832
1302,doodlatoo,-0.02158679
2995,loitems,-0.02138548
290,argifer,-0.021059727
2420,icell,-0.020701743
2080,gavesorb,-0.020671691
477,avaun,-0.020641186
5046,surmito,-0.020291527
1662,ergermac,-0.019013448
1316,doundammy,-0.019007387
1064,convmap,-0.018812858
4439,radmia,-0.01880545
242,arachi,-0.018256917
5523,upti,-0.01609195
3353,nadver,-0.015514668
2336,hembo,-0.015178358
2128,girdar,-0.014309347
4287,poima,-0.013723026
1170,dactia,-0.013625424
1147,cursoa,-0.012730209
1948,foodood,-0.012473677
778,burbowlimb,-0.01234965
340,arthrong,-0.011225287
4828,shuffersard,-0.011168896
4308,porphidgy,-0.011059416
681,boilip,-0.010986359
5316,tolsh,-0.008970368
48,adidia,-0.008949031
5466,umflirt,-0.008822769
4985,sporph,-0.008414929
215,aorteam,-0.007655831
5878,wellmoa,-0.00666126
3156,mazeddler,-0.00638641
3311,mousataws,-0.006264181
809,cajar,-0.005014571
5947,woozeroid,-0.004827654
5048,surpicob,-0.003954675
1954,footincor,-0.002476117
2513,iphthium,-0.002320502
184,anfor,-0.001570408
3355,naffo,-0.001201102
3255,moistragg,-0.000755042
3503,normiff,-0.00073508
4169,perfuer,-0.000709328
2151,gloti,0.000162789
3121,majoin,0.001093928
4255,pium,0.00134742
4713,seuda,0.001622352
1151,curvanow,0.001624657
3162,measlywal,0.001664858
282,argecoil,0.001668629
5358,trianicia,0.002435485
5527,uptig,0.003276538
913,charyth,0.003596554
5861,watoped,0.003977992
5397,twager,0.004048785
5846,wamap,0.004816851
1144,curmog,0.004963589
1229,degauteor,0.005571121
436,aufamuous,0.007185566
6048,zamph,0.007668857
829,cassa,0.008048491
5485,unciam,0.008414141
1590,eperfowl,0.008480608
5711,viboa,0.008679922
2879,larthream,0.009238759
1938,foibercorn,0.009539851
446,auntaph,0.010704358
2604,jackao,0.011063349
3526,nukobark,0.01131968
4147,peleos,0.011407917
458,austurlong,0.01144651
4304,popseng,0.011498059
4093,palmong,0.011533162
350,artnerpill,0.011736228
4048,overda,0.011824305
4343,prac,0.011877408
1586,enzi,0.013035622
1775,evetach,0.013189753
5881,weptia,0.013605111
2980,lodkims,0.013844615
4086,pachaffed,0.014243133
3460,nobea,0.015014318
129,allboof,0.01805161
1348,drewb,0.018213938
2225,groue,0.019234852
2944,limshawl,0.019388499
3605,occuch,0.019429515
4641,sacorch,0.02128689
105,aipuds,0.021714627
6058,zepprial,0.022351864
3444,nidea,0.023215449
5906,wilb,0.025140532
2627,jargarm,0.025416982
2748,kaosk,0.025769993
2138,glaftis,0.0262596
94,aggerowl,0.026981378
1471,edips,0.027797082
3473,nointium,0.028378456
3445,nidia,0.028404794
3716,okaystow,0.029760515
3537,nummylesh,0.031231751
5452,ugnesia,0.031505022
1459,ectul,0.031526136
4912,sodper,0.032138224
4629,rushcloit,0.032462766
1937,fogroy,0.03271976
4006,oundor,0.034151981
1994,fruk,0.034196905
3366,naphadian,0.035076261
2695,jordray,0.035681864
2705,joustether,0.035915512
846,cedber,0.038095636
1890,finagog,0.038674757
3629,oderia,0.039571103
2682,jolsh,0.039903593
1762,etsutuous,0.04009131
3810,oralyarn,0.040511395
3773,onnacher,0.041893556
1622,ercat,0.042258369
3125,malung,0.042620606
4426,quernual,0.042727015
953,chidea,0.043751144
4451,ramjackl,0.044197258
4922,solmia,0.044863803
4741,sharpoodoo,0.044911624
5899,whatul,0.045579484
548,bableria,0.045673067
1688,ermoda,0.048308495
5957,worshi,0.048816597
5727,viperlor,0.049386491
849,cegicorp,0.050570954
720,bosarmis,0.05133541
5493,ungooner,0.051849422
1852,fechels,0.051889783
5763,vonun,0.052061021
5631,vangsy,0.052094073
2064,garnivout,0.052489177
5217,threpeash,0.052924213
5532,uratel,0.053682908
4431,quilloch,0.054287604
5522,upri,0.054788946
3408,nennia,0.054899868
4117,parzia,0.055583073
3673,ogum,0.056033776
4209,phenobbish,0.056508769
3360,nakit,0.056822386
2398,hutlibs,0.056852441
1626,ercheat,0.057919531
397,atforgy,0.058340118
6008,yessian,0.058862622
1648,erfloss,0.058902058
3482,nolf,0.058970941
5586,usherat,0.059739949
1823,fanpium,0.059825082
5794,vowerarm,0.060057506
5494,ungorm,0.06062632
753,boyatium,0.060680137
1896,fiospeach,0.060740548
5609,utooth,0.06093509
5010,stra,0.061203093
2856,ladord,0.06123812
2427,ickshaw,0.061992758
4445,rallf,0.062229635
115,aliph,0.062599359
4064,owflys,0.062815825
5599,ustia,0.06324599
2997,loitermium,0.063657422
2067,garseng,0.063967867
4636,ryheathen,0.064169695
151,alsius,0.064410201
5641,varer,0.065313042
2283,hahalf,0.06576982
2657,jeru,0.065955784
665,blowch,0.066167373
4202,pharomirch,0.066543859
3139,marjotium,0.066755809
3980,otisual,0.067499058
1969,forsior,0.067609182
4234,pianciam,0.068118573
5196,thirderoit,0.069348906
5261,thwactual,0.069562157
844,cecer,0.069912853
555,bagoonash,0.07067228
987,chuptec,0.07102427
12,acarf,0.071167053
1463,eddenether,0.071605081
756,braduum,0.072075229
57,admol,0.072648859
3681,oilio,0.072786537
1771,evec,0.072901093
2700,joshamor,0.073511874
2344,hepsauter,0.074628044
4586,roupian,0.074743226
880,chaferleach,0.076064999
4213,pherso,0.076439202
1768,eutaph,0.077317587
5317,tomaunch,0.077822663
5468,umly,0.077937974
4707,sertapun,0.078291571
5852,waqueous,0.07917035
5042,surchim,0.080033608
451,ausedorm,0.08005246
5324,toriat,0.080236173
3165,meckshawl,0.080562652
985,chupa,0.080926886
294,argua,0.081178644
1233,delcha,0.081186098
3870,orgav,0.082262198
175,anackshaw,0.082988061
2834,kwis,0.083291187
699,boodoo,0.083317665
2430,icyreador,0.083783528
4513,revesfy,0.084218047
4007,oundout,0.08524957
76,aferdess,0.085290147
1902,fissuta,0.086015606
1513,ejoinual,0.086144238
852,celloch,0.086790841
5471,umoon,0.087074363
3402,neilner,0.087231132
159,amersa,0.087400279
4318,posang,0.087540054
3857,ordys,0.087573452
2164,goilither,0.088519246
5746,vogi,0.089437955
2106,gersa,0.0897807
5666,vazal,0.090021405
539,azimor,0.090064393
11,acanis,0.090082283
1796,eyanoid,0.091210809
3918,ortisual,0.093239122
1683,ermals,0.093252937
2880,larthriad,0.093702649
4436,radaw,0.096106672
3357,naggil,0.096224906
5146,themlonk,0.096276806
4595,rownjoy,0.097874028
3882,ormeo,0.099270603
2055,gargog,0.099543381
5620,vacerb,0.09976336
543,azum,0.099816057
4772,sherupt,0.100001551
3805,opsommy,0.100577295
5759,volsh,0.100585724
1517,elcha,0.100997148
2409,ibian,0.101047574
3779,onthy,0.102163249
1531,elmia,0.102431306
5100,temsak,0.103006396
4562,rollywer,0.103728978
2481,imsondia,0.103743682
5386,turgiff,0.104331343
3170,medenout,0.104369417
1534,eloyer,0.104555353
6001,yeraloud,0.104669541
4157,peptia,0.104779985
4994,squerburg,0.105921612
5885,weri,0.106279501
3886,ormopeach,0.106467817
3122,mallarvo,0.106602804
1332,doyennium,0.107128759
5793,vowelaw,0.108303473
3147,masnout,0.109026044
2788,kiloth,0.109577651
2083,gavio,0.109888632
5199,thirdio,0.110530529
3623,oddinver,0.110854417
1742,etarp,0.112772527
5952,wornea,0.113165303
3191,metosh,0.113212448
4589,rowania,0.11365093
296,aricrium,0.113790206
457,austoil,0.114269135
4681,savunky,0.114979277
4764,sherboa,0.115786819
631,bicloy,0.11581952
2571,itish,0.116535975
5667,vazoo,0.11658208
5368,troti,0.116706345
4103,parcharl,0.117266839
4068,ownertak,0.117267929
1240,dergenout,0.117821637
4224,phizar,0.118758991
5951,wormud,0.119141313
3145,mashmium,0.119755668
4046,ovemith,0.119819333
1046,codaystay,0.119843451
4195,phalamang,0.120256962
5341,toundius,0.122090167
636,biet,0.12249315
5547,urchasaw,0.122522985
5329,torslouch,0.12258141
638,biki,0.122703798
979,chubstodd,0.122755209
52,adjun,0.122828196
3039,loustuff,0.123094066
640,binook,0.123554511
946,chesa,0.124113942
4779,shevuous,0.124657334
291,argilth,0.124907516
2459,igglyrom,0.125774899
3718,olab,0.126387497
3,abbersius,0.126900127
4481,raylonay,0.127335074
4608,ruco,0.128031921
419,atsutual,0.128514773
4159,perbido,0.129540322
2243,gullgroil,0.129741016
347,artibs,0.130157742
4864,sloggeroy,0.130461005
5256,thwackbuck,0.131033661
438,aulets,0.131523942
3931,osashful,0.131599535
329,arthra,0.131717886
5820,wabbuous,0.132384178
3362,namph,0.132421919
5531,uptuser,0.133240606
1792,exots,0.133626784
4398,pushacep,0.134137609
2546,ishiver,0.13565619
1820,fammo,0.136119239
312,arool,0.13619974
377,asmea,0.138600873
271,arditilla,0.138752105
5376,tudi,0.139229531
1533,eloin,0.139323148
3780,oompha,0.139577344
6025,yogush,0.140783282
4488,realeg,0.141489166
677,boctiums,0.141768094
3477,noiseloit,0.141863172
3208,miloun,0.143577066
5582,useach,0.143674206
2900,leaduroy,0.145991036
4673,sauciser,0.146312262
2198,gorgad,0.146936651
2146,glon,0.14712244
2312,hasno,0.147227333
702,boogaws,0.147462495
2260,gussemur,0.147933647
187,angstalk,0.148236757
2530,irlanger,0.14824573
4579,rornithian,0.148952874
3614,octady,0.149040787
439,aunas,0.149070474
5942,woosha,0.149724402
3596,obvertiae,0.150670961
4463,rargy,0.151998074
1613,equawnian,0.152611208
4041,outypay,0.153205233
3480,noladger,0.153320526
5392,tustout,0.15369347
2134,girlosh,0.153852405
1900,firmam,0.154061097
1502,eggluth,0.154468467
91,agessium,0.15501263
5905,wiko,0.155441919
276,ardua,0.155502276
6089,zomtoss,0.155598717
1171,dadaw,0.156434741
5903,widia,0.15644799
3822,orbeseat,0.15657783
3807,optinoi,0.156883113
2472,imbia,0.158732527
5898,whatolav,0.159513834
4551,rohither,0.159624598
1034,cleaflull,0.159851512
413,atomtong,0.160782936
2857,ladort,0.161020144
3346,mylums,0.162084622
167,amnato,0.16210342
574,barderleal,0.162160946
1374,duol,0.162264349
5483,unchil,0.162351367
4759,shelb,0.164200388
5891,wervuous,0.164747839
5987,yawndow,0.165355532
4165,perdypia,0.165724343
5191,thirdar,0.16573654
5065,tagmetha,0.166020535
4049,ovetual,0.166191295
4689,scloin,0.16638266
2490,infoonched,0.166983806
4427,querowl,0.167010949
3153,mathlos,0.167094224
4540,rivornean,0.167537437
2846,kyranny,0.16826511
322,arsior,0.168372823
4233,piaday,0.169033589
2786,kibringer,0.169053115
5542,urbasser,0.169274631
3577,oblob,0.170030616
418,atroyer,0.170243808
5516,uposh,0.170783075
4124,patywal,0.170814796
5490,unet,0.171091911
5073,tapposher,0.17111944
5889,werso,0.171228353
1720,erzolium,0.171328152
4212,pheroit,0.171375025
64,adpolt,0.171839592
4425,querarthing,0.173793887
1158,cuzzish,0.174372533
2237,guets,0.175004496
4182,pesbish,0.176503519
5627,vamarch,0.179140012
3983,otocray,0.179497558
3749,omemis,0.179566236
604,beggiloom,0.179846819
1689,ermolster,0.179912991
5216,threg,0.180295132
5488,undius,0.181097604
4926,sontrush,0.181576792
934,chelmis,0.18166828
5382,tunto,0.181741086
5749,voiet,0.183205265
3432,neurnioc,0.184492175
3038,louroy,0.184674929
257,arceloy,0.184883396
5848,wamseroy,0.185202487
2620,jamph,0.185255908
5756,voli,0.185595256
2363,hezzes,0.186040322
3992,otships,0.187072819
339,arthroggy,0.18737861
3600,ocarp,0.187424245
1960,fopuous,0.188423738
2543,isaver,0.188707021
3108,machif,0.189025696
891,chanap,0.189468997
4331,poutich,0.189572204
3416,nequium,0.190322167
3381,narquois,0.190336658
4347,prawmit,0.190624457
2818,knowbuous,0.190752195
1606,eptish,0.191361415
3246,mogush,0.191500169
5072,tappea,0.191597409
1847,feareasem,0.191933846
816,carbariad,0.193532122
2257,gusherleach,0.194211559
2204,gossan,0.194628954
5071,tapog,0.194749634
3771,onfer,0.194831516
1231,dekrup,0.194833946
1620,erbirth,0.195816052
1369,dullada,0.196665998
6082,zodo,0.197847539
268,arcosh,0.19796315
5926,womaln,0.197969929
1311,dordip,0.198587485
4747,sheafency,0.199852299
1201,dariggy,0.199917787
1618,erbath,0.201594642
2317,hatroyer,0.201656544
5843,wallf,0.203556466
4944,sourlium,0.204227149
4917,soilacher,0.204329684
588,bauffe,0.20433734
5665,vausteria,0.205981889
5093,teacherpoi,0.205988828
2322,hawkos,0.206669246
1826,faribber,0.206736338
3387,nautrowl,0.206975078
3997,ouford,0.207938889
5083,tarpauld,0.208002853
2,abberburg,0.208438248
1126,cuckoosay,0.208602892
5168,thernub,0.208785166
2477,immiffy,0.209273029
4719,shadi,0.209331288
3361,nalch,0.210331733
40,acuum,0.210708196
321,arsench,0.211736765
1787,evum,0.212277397
3816,orbeachens,0.213731217
2767,kemnia,0.213981933
2439,idiumels,0.214043274
2372,hinout,0.214799326
3053,loyalk,0.215323829
5638,varaparch,0.21544632
984,chumnium,0.215803043
5634,vanvoil,0.216187088
2954,liumum,0.216728279
4295,ponsh,0.217237332
2661,jingoosed,0.217265718
5718,villnook,0.218681275
4966,sphaz,0.219904599
1384,dwath,0.219914488
2057,gariadog,0.22037426
1094,cowelaw,0.221268053
3721,olang,0.2213248
2698,joria,0.221430837
5119,terstack,0.222431251
2393,husbia,0.223096781
5416,tytium,0.223783783
6095,zoomlisher,0.223947364
5255,thutual,0.224539967
2208,goulide,0.224742596
2178,gonspian,0.224990588
6007,yesp,0.225708845
395,ateus,0.225721715
2464,ilaguous,0.225934732
2708,joustormy,0.226210381
1549,emia,0.227542147
2476,immac,0.227695133
3907,orslay,0.22849632
2275,gyma,0.22878549
3182,meriar,0.229684924
3333,mureck,0.230493231
5980,yardradger,0.230836212
5442,uddock,0.231160334
49,adio,0.231465985
5781,vornea,0.231679418
3806,opsonoun,0.233509284
5514,upod,0.235026919
2801,kiwish,0.236237668
1753,ethger,0.236260235
5474,umouth,0.237199196
519,aymorbird,0.23801111
2399,hutual,0.238413085
1575,ennersa,0.238965296
2770,kepard,0.23896809
5213,thraly,0.238984527
2830,krup,0.239785341
5536,urbarber,0.239839252
335,arthri,0.241309837
5744,vodow,0.241744245
5109,terano,0.241804696
4519,riani,0.24228892
179,ancis,0.242646394
173,amst,0.242937608
4271,plubuck,0.243426501
4913,sodudder,0.24354285
817,carbov,0.244115026
2417,iccus,0.24469413
314,arop,0.244772698
4114,parsepug,0.245291213
2702,joterburg,0.246322237
1089,counjets,0.24688251
4564,rolsh,0.246984386
3326,mumnia,0.247078413
2829,krun,0.24720091
4573,rooray,0.248064022
734,bouzo,0.248585865
2029,fusi,0.248618005
1831,farsior,0.24926965
3290,morniumers,0.249396913
